C,SETP.WORLD,DVD_DUDETAIL,AEMO,PUBLIC,2025/06/10,12:30:34,001749522634750,MONTHLY_ARCHIVE,001749522634750
I,PARTICIPANT_REGISTRATION,DUDETAIL,7,EFFECTIVEDATE,DUID,VERSIONNO,CONNECTIONPOINTID,VOLTLEVEL,REGISTEREDCAPACITY,AGCCAPABILITY,DISPATCHTYPE,MAXCAPACITY,STARTTYPE,NORMALLYONFLAG,PHYSICALDETAILSFLAG,SPINNINGRESERVEFLAG,AUTHORISEDBY,AUTHORISEDDATE,LASTCHANGED,INTERMITTENTFLAG,SEMISCHEDULE_FLAG,MAXRATEOFCHANGEUP,MAXRATEOFCHANGEDOWN,DISPATCHSUBTYPE,ADG_ID,MINCAPACITY,REGISTEREDMINCAPACITY,MAXRATEOFCHANGEUP_LOAD,MAXRATEOFCHANGEDOWN_LOAD,MAXSTORAGECAPACITY,STORAGEIMPORTEFFICIENCYFACTOR,STORAGEEXPORTEFFICIENCYFACTOR,MIN_RAMP_RATE_UP,MIN_RAMP_RATE_DOWN,LOAD_MIN_RAMP_RATE_UP,LOAD_MIN_RAMP_RATE_DOWN,AGGREGATED
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",RT_NSW5,1,NRTNEM05,330,3000,N,LOAD,3000,SLOW,N,,,GLANDERS,"2024/05/31 14:40:30","2024/05/31 14:40:30",N,N,600,600,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",GSTONE2,1,QGLD2,275,280,Y,GENERATOR,280,SLOW,,,,BKNOX,"2024/05/31 14:40:30","2024/05/31 14:40:30",N,N,57,57,,,,,,,,,,3,3,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",MARYRSF1,1,QMRY2M,33,33,N,GENERATOR,27,SLOW,,,,LHOWARTH,"2024/05/31 14:40:30","2024/05/31 14:40:30",Y,Y,6,6,,,,,,,,,,1,1,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",GSTONE3,1,QGLD3,132,280,Y,GENERATOR,280,SLOW,,,,BKNOX,"2024/05/31 14:40:30","2024/05/31 14:40:30",N,N,57,57,,,,,,,,,,3,3,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",BBTHREE3,1,TBB13,110,35,N,GENERATOR,49,FAST,,,,DAVIDGA,"2024/05/31 14:40:30","2024/05/31 14:40:30",N,N,10,10,,,,,,,,,,1,1,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",LGAPWF2,1,SLGW4L,275,86,Y,GENERATOR,85,SLOW,,,,JLOVERING,"2024/05/31 14:40:30","2024/05/31 14:40:30",Y,Y,17,17,,,,,,,,,,2,2,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",BLOWERNG,1,NBLW8,132,80,N,GENERATOR,80,SLOW,,,,CASSA,"2024/05/31 14:40:30","2024/05/31 14:40:30",N,N,10,10,,,,,,,,,,2,2,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",BERYLSF1,1,NBES1B,66,98,N,GENERATOR,87,SLOW,,,,AGORTON,"2024/05/31 14:40:30","2024/05/31 14:40:30",Y,Y,88,88,,,,,,,,,,2,2,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",COLEASF1,1,NCLS1C,132,180,N,GENERATOR,150,SLOW,,,,GLANDERS,"2024/05/31 14:40:30","2024/05/31 14:40:30",Y,Y,30,30,,,,,,,,,,3,3,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",BLUEGSF1,1,QCBS1B,132,183,Y,GENERATOR,148,SLOW,,,,MARIAH,"2024/05/31 14:40:30","2024/05/31 14:40:30",Y,Y,30,30,,,,,,,,,,3,3,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",RT_NSW4,1,NRTNEM04,330,3000,N,LOAD,3000,SLOW,N,,,GLANDERS,"2024/05/31 14:40:30","2024/05/31 14:40:30",N,N,600,600,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",WOOLGSF1,1,QWLS1W,132,222,Y,GENERATOR,176,SLOW,,,,GLANDERS,"2024/05/31 14:40:30","2024/05/31 14:40:30",Y,Y,36,36,,,,,,,,,,3,3,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",WELNSF1,1,NWLN1W,330,436,Y,GENERATOR,330,SLOW,,,,DMICALLEF,"2024/05/31 15:14:11","2024/05/31 15:14:11",Y,Y,66,66,,,,,,,,,,3,3,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",CROOKWF3,1,NCW31C,33,57,N,GENERATOR,56,SLOW,,,,JHO,"2024/05/31 15:14:11","2024/05/31 15:14:11",Y,Y,12,12,,,,,,,,,,1,1,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",WDBESSL1,1,QWDE2W,275,272,Y,LOAD,200,FAST,N,,,ABENSTED,"2024/05/31 15:14:11","2024/05/31 15:14:11",N,N,40,40,,WDBESS_ADG1,,,,,,,,140,140,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",WDBESSG1,1,QWDE1W,275,272,Y,GENERATOR,200,FAST,,,,ABENSTED,"2024/05/31 15:14:11","2024/05/31 15:14:11",N,N,40,40,,WDBESS_ADG1,,,,,,,,140,140,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/04 00:00:00",HASTING1,1,VTBT1H,66,14,N,GENERATOR,14,"NOT DISPATCHED",,,,MARIAH,"2024/05/31 15:30:36","2024/05/31 15:30:37",N,N,6,6,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/04 00:00:00",HASTING2,1,VTBT2H,66,14,N,GENERATOR,14,"NOT DISPATCHED",,,,MARIAH,"2024/05/31 15:30:36","2024/05/31 15:30:37",N,N,6,6,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/04 00:00:00",HASTING3,1,VTBT3H,66,14,N,GENERATOR,14,"NOT DISPATCHED",,,,MARIAH,"2024/05/31 15:30:36","2024/05/31 15:30:37",N,N,6,6,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/06 00:00:00",VSSSE1V1,1,SASENGY1,1,1,N,LOAD,1,"NOT DISPATCHED",N,,,BCARR,"2024/06/05 15:16:11","2024/06/05 15:16:11",N,N,0,0,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/12 00:00:00",DRVIOT01,1,SASVTA01,1,1,N,LOAD,1,"NOT DISPATCHED",N,,,DMICALLEF,"2024/06/07 15:11:37","2024/06/07 15:11:37",N,N,0,0,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/14 00:00:00",DRXVQX02,1,VWDENC06,132,1,N,LOAD,1,FAST,Y,,,DMICALLEF,"2024/06/12 16:58:24","2024/06/12 16:58:24",N,N,1,1,WDR,,,,,,,,,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",HBESSL1,2,VHW22H,220,200,Y,LOAD,150,FAST,N,,,ABENSTED,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,30,30,,HBESS1_ADG1,,,,,,,,30,30,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",HVWWBA1G,2,SHVA1H,11,5,Y,GENERATOR,4,FAST,,,,ABENSTED,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,1,1,,HVWW_ADG1,,,,,,,,1,1,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",HEZ1,2,NNEE1H,33,28,Y,GENERATOR,28,FAST,,,,JHO,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,9,9,,,,,,,,,,9,9,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",HVWWBA1L,2,SHVA2H,11,5,Y,LOAD,4,FAST,N,,,ABENSTED,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,1,1,,HVWW_ADG1,,,,,,,,1,1,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",LONSDALE,2,SMVE1,11,21,N,GENERATOR,21,FAST,,,,SBONINI,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,10,10,,,,,,,,,,10,10,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",ANGAST1,2,SDRN1,33,50,N,GENERATOR,50,FAST,,,,JWICHER,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,14,14,,,,,,,,,,14,14,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",LBBG1,2,SLBB1L,33,25,Y,GENERATOR,25,FAST,,,,ABENSTED,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,5,5,,LBBESS_ADG1,,,,,,,,5,5,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",LBBL1,2,SLBB2L,33,25,Y,LOAD,25,FAST,N,,,ABENSTED,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,5,5,,LBBESS_ADG1,,,,,,,,5,5,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",ADPBA1G,2,SMVE4D,11,7,Y,GENERATOR,6,FAST,,,,ABENSTED,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,2,2,,ADP_ADG1,,,,,,,,2,2,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",ADPBA1L,2,SMVE5D,11,7,Y,LOAD,6,FAST,N,,,ABENSTED,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,2,2,,ADP_ADG1,,,,,,,,2,2,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",BOWWBA1G,2,SPGW3B,11,3,Y,GENERATOR,2,FAST,,,,ABENSTED,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,1,1,,BOLIVAR_ADG1,,,,,,,,1,1,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",BOWWBA1L,2,SPGW4B,11,3,Y,LOAD,2,FAST,N,,,ABENSTED,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,1,1,,BOLIVAR_ADG1,,,,,,,,1,1,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",BHBG1,2,NBKB1B,22,66,Y,GENERATOR,50,FAST,,,,JHO,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,10,10,,BHBESS_ADG1,,,,,,,,10,10,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",WANDBG1,2,QWSB1W,132,123,Y,GENERATOR,100,FAST,,,,ABENSTED,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,20,20,,WANDBESS_ADG1,,,,,,,,20,20,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",BULBESG1,2,VBGT2B,220,24,Y,GENERATOR,20,FAST,,,,ABENSTED,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,4,4,,BULGANA_ADG1,,,,,,,,4,4,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",WDBESSL1,2,QWDE2W,275,272,Y,LOAD,200,FAST,N,,,ABENSTED,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,40,40,,WDBESS_ADG1,,,,,,,,40,40,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",WALGRVG1,2,NSWB1W,132,50,Y,GENERATOR,50,FAST,,,,ABENSTED,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,20,20,,WALGBESS_ADG1,,,,,,,,20,20,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",CBWWBA1G,2,SMVE7C,11,2,Y,GENERATOR,2,FAST,,,,ABENSTED,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,1,1,,CBWW_ADG1,,,,,,,,1,1,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",BULBESL1,2,VBGT3B,220,24,Y,LOAD,20,FAST,N,,,ABENSTED,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,4,4,,BULGANA_ADG1,,,,,,,,4,4,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",WALGRVL1,2,NSWB2W,132,47,Y,LOAD,47,FAST,N,,,JPLANT,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,20,20,,WALGBESS_ADG1,,,,,,,,20,20,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",CBWWBA1L,2,SMVE8C,11,2,Y,LOAD,2,FAST,N,,,ABENSTED,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,1,1,,CBWW_ADG1,,,,,,,,1,1,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",CHBESSG1,2,QWDB1C,275,134,Y,GENERATOR,100,FAST,,,,SBONINI,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,20,20,,CHBESS_ADG1,,,,,,,,20,20,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",CHBESSL1,2,QWDB2C,275,134,Y,LOAD,100,FAST,N,,,SBONINI,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,20,20,,CHBESS_ADG1,,,,,,,,20,20,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",WDBESSG1,2,QWDE1W,275,272,Y,GENERATOR,200,FAST,,,,ABENSTED,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,40,40,,WDBESS_ADG1,,,,,,,,40,40,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",DPNTBG1,2,NRDP1D,33,25,Y,GENERATOR,25,FAST,,,,ABENSTED,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,5,5,,DPNTBESS_ADG1,,,,,,,,5,5,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",DDPS1,2,QBRA8D,275,644,Y,GENERATOR,663,SLOW,,,,JWICHER,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,10,10,,,,,,,,,,10,10,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",DPNTBL1,2,NRDP2D,33,25,Y,LOAD,25,FAST,N,,,ABENSTED,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,5,5,,DPNTBESS_ADG1,,,,,,,,5,5,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",WANDBL1,2,QWSB2W,132,123,Y,LOAD,100,FAST,N,,,ABENSTED,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,20,20,,WANDBESS_ADG1,,,,,,,,20,20,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",HBESSG1,2,VHW21H,220,200,Y,GENERATOR,150,FAST,,,,ABENSTED,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,30,30,,HBESS1_ADG1,,,,,,,,30,30,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",BHBL1,2,NBKB2B,22,66,Y,LOAD,50,FAST,N,,,JHO,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,10,10,,BHBESS_ADG1,,,,,,,,10,10,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",VBBG1,2,VMLB1V,220,360,Y,GENERATOR,300,FAST,,,,ABENSTED,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,60,60,,VBB_ADG1,,,,,,,,60,60,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",VBBL1,2,VMLB2V,220,360,Y,LOAD,250,FAST,N,,,ABENSTED,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,50,50,,VBB_ADG1,,,,,,,,50,50,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",TB2BG1,2,STBB2T,132,50,Y,GENERATOR,41,FAST,,,,ABENSTED,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,9,9,,TB2HYB_ADG1,,,,,,,,9,9,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",TIBL1,2,STPB2T,275,250,Y,LOAD,250,FAST,N,,,ABENSTED,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,50,50,,TIBESS_ADG1,,,,,,,,50,50,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",TB2BL1,2,STBB3T,132,50,Y,LOAD,41,FAST,N,,,ABENSTED,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,9,9,,TB2HYB_ADG1,,,,,,,,9,9,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",TIBG1,2,STPB1T,275,250,Y,GENERATOR,250,FAST,,,,ABENSTED,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,50,50,,TIBESS_ADG1,,,,,,,,50,50,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",RIVNBL2,2,NRB22R,33,65,N,LOAD,65,FAST,N,,,ABENSTED,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,13,13,,RESS2_ADG1,,,,,,,,13,13,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",PTSTAN1,2,SMVE3P,66,58,N,GENERATOR,65,FAST,,,,MTONGOL,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,15,15,,,,,,,,,,15,15,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/03 00:00:00",RIVNBG2,2,NRB21R,33,65,Y,GENERATOR,65,FAST,,,,ABENSTED,"2024/06/14 11:51:37","2024/06/14 11:51:37",N,N,13,13,,RESS2_ADG1,,,,,,,,13,13,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/21 00:00:00",ASSEL1,1,SRTSAVP1,1,1,N,LOAD,1,"NOT DISPATCHED",N,,,MARIAH,"2024/06/18 14:01:04","2024/06/18 14:01:04",N,N,0,0,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/06/26 00:00:00",RIVNBL2,1,NRB22R,33,65,N,LOAD,65,FAST,N,,,ABENSTED,"2024/06/24 17:51:52","2024/06/24 17:51:53",N,N,13,13,,RESS2_ADG1,,,,,,,,13,13,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/07/03 00:00:00",DRXVQX01,1,VWDENC05,1,1,N,LOAD,1,FAST,Y,,,MARIAH,"2024/07/01 11:12:17","2024/07/01 11:12:18",N,N,1,1,WDR,,,,,,,,,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/07/04 00:00:00",BHB1,1,NBKB3B,22,66,Y,BIDIRECTIONAL,50,SLOW,,,,SMALIK2,"2024/07/02 11:53:49","2024/07/02 11:53:49",N,N,20,20,,,50,66,20,20,50,0.84,0.98,20,20,20,20,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/07/04 00:00:00",WANDB1,1,QWSB3W,132,123,Y,BIDIRECTIONAL,100,SLOW,,,,SMALIK2,"2024/07/02 11:59:15","2024/07/02 11:59:15",N,N,40,40,,,100,123,40,40,150,0.84,0.98,34,34,34,34,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/07/09 00:00:00",ASRMGE04,1,SASYES04,1,1,N,LOAD,1,"NOT DISPATCHED",N,,,SBONINI,"2024/07/05 15:25:03","2024/07/05 15:25:03",N,N,0,0,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/07/11 00:00:00",DRXVDP01,1,VWDENC08,1,2,N,LOAD,2,FAST,Y,,,JHO,"2024/07/09 15:31:49","2024/07/09 15:31:49",N,N,1,1,WDR,,,,,,,,,0,0,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/07/12 00:00:00",TIB1,1,STPB3T,275,250,Y,BIDIRECTIONAL,250,SLOW,,,,SMALIK2,"2024/07/10 11:50:09","2024/07/10 11:50:09",N,N,100,100,,,250,250,100,100,250,0.84,0.97,100,100,100,100,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/07/12 00:00:00",DALNTH1,1,SDAN3D,33,30,Y,BIDIRECTIONAL,30,SLOW,,,,SMALIK2,"2024/07/10 11:56:55","2024/07/10 11:56:55",N,N,720,720,,,30,30,720,720,12.2,0.84,0.98,12,12,12,12,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/07/16 00:00:00",GIRGSF,1,VSHS2G,66,93,Y,GENERATOR,76,SLOW,,,,JYANG,"2024/07/12 15:03:16","2024/07/12 15:03:16",Y,Y,15,15,,,,,,,,,,15,15,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/07/15 00:00:00",DRVIOT04,1,QASVTA01,1,1,N,LOAD,1,"NOT DISPATCHED",N,,,JHO,"2024/07/12 15:15:40","2024/07/12 15:15:41",N,N,1,1,,,,,,,,,,,,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/07/18 00:00:00",BALB1,1,VBA23B,22,30,Y,BIDIRECTIONAL,30,SLOW,,,,SMALIK2,"2024/07/16 11:11:38","2024/07/16 11:11:38",N,N,720,720,,,30,30,720,720,30,0.8367,1,17,17,17,17,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/07/18 00:00:00",DPNTB1,1,NRDP3D,33,25,Y,BIDIRECTIONAL,25,SLOW,,,,SMALIK2,"2024/07/16 11:13:43","2024/07/16 11:13:43",N,N,10,10,,,25,25,10,10,50,0.868,1,10,10,10,10,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/07/18 00:00:00",GANNB1,1,VKGB3G,33,30,Y,BIDIRECTIONAL,25,SLOW,,,,SMALIK2,"2024/07/16 11:16:23","2024/07/16 11:16:26",N,N,400,400,,,25,30,400,400,49.85,0.85,1,50,50,50,50,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/07/18 00:00:00",RIVNB2,1,NRB23R,33,65,Y,BIDIRECTIONAL,65,SLOW,,,,SMALIK2,"2024/07/16 11:19:02","2024/07/16 11:19:04",N,N,26,26,,,65,65,26,26,130,1,1,26,26,26,26,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/07/23 00:00:00",NEWENSF1,1,NURR1N,330,235,Y,GENERATOR,200,SLOW,,,,DMICALLEF,"2024/07/19 15:02:47","2024/07/19 15:02:48",Y,Y,40,40,,,,,,,,,,3,3,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/07/23 00:00:00",NEWENSF2,1,NURR2N,330,235,Y,GENERATOR,200,SLOW,,,,DMICALLEF,"2024/07/19 15:02:47","2024/07/19 15:02:48",Y,Y,40,40,,,,,,,,,,3,3,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/07/22 00:00:00",VP5,1,NVPP5,330,660,Y,GENERATOR,680,SLOW,,,,SBONINI,"2024/07/19 15:13:28","2024/07/19 15:13:28",N,N,25,25,,,,,,,,,,3,3,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/07/22 00:00:00",VP6,1,NVPP6,330,660,Y,GENERATOR,680,SLOW,,,,SBONINI,"2024/07/19 15:13:28","2024/07/19 15:13:28",N,N,25,25,,,,,,,,,,3,3,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/07/26 00:00:00",BHBL1,1,NBKB2B,22,66,Y,LOAD,50,FAST,N,,,SMALIK2,"2024/07/25 11:06:04","2024/07/25 11:06:04",N,N,10,10,,BHBESS_ADG1,,,,,,,,10,10,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/07/26 00:00:00",BHBG1,1,NBKB1B,22,66,Y,GENERATOR,50,FAST,,,,SMALIK2,"2024/07/25 11:06:04","2024/07/25 11:06:04",N,N,10,10,,BHBESS_ADG1,,,,,,,,10,10,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/07/26 00:00:00",WANDBL1,1,QWSB2W,132,123,Y,LOAD,100,FAST,N,,,SMALIK2,"2024/07/25 11:07:36","2024/07/25 11:07:37",N,N,20,20,,WANDBESS_ADG1,,,,,,,,20,20,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/07/26 00:00:00",WANDBG1,1,QWSB1W,132,123,Y,GENERATOR,100,FAST,,,,SMALIK2,"2024/07/25 11:07:36","2024/07/25 11:07:36",N,N,20,20,,WANDBESS_ADG1,,,,,,,,20,20,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/07/26 00:00:00",WDBESSL1,1,QWDE2W,275,272,Y,LOAD,200,FAST,N,,,ABENSTED,"2024/07/25 12:15:39","2024/07/25 12:15:39",N,N,80,80,,WDBESS_ADG1,,,,,,,,80,80,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/07/26 00:00:00",WDBESSG1,1,QWDE1W,275,272,Y,GENERATOR,200,FAST,,,,ABENSTED,"2024/07/25 12:15:39","2024/07/25 12:15:39",N,N,80,80,,WDBESS_ADG1,,,,,,,,80,80,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/07/30 00:00:00",RYANCWF1,1,VTR31R,132,218,Y,GENERATOR,205,SLOW,,,,BCARR,"2024/07/26 15:37:25","2024/07/26 15:37:26",Y,Y,41,41,,,,,,,,,,41,41,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/07/31 00:00:00",DALNTHL1,1,SDAN2D,33,30,Y,LOAD,30,FAST,N,,,SMALIK2,"2024/07/30 12:11:23","2024/07/30 12:11:24",N,N,360,360,,DALNTH_ADG1,,,,,,,,12,12,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/07/31 00:00:00",DALNTH01,1,SDAN1D,33,30,Y,GENERATOR,30,FAST,,,,SMALIK2,"2024/07/30 12:11:23","2024/07/30 12:11:24",N,N,360,360,,DALNTH_ADG1,,,,,,,,12,12,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/07/31 00:00:00",TIBL1,1,STPB2T,275,250,Y,LOAD,250,FAST,N,,,SMALIK2,"2024/07/30 12:10:12","2024/07/30 12:10:12",N,N,50,50,,TIBESS_ADG1,,,,,,,,50,50,,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,7,"2024/07/31 00:00:00",TIBG1,1,STPB1T,275,250,Y,GENERATOR,250,FAST,,,,SMALIK2,"2024/07/30 12:10:12","2024/07/30 12:10:12",N,N,50,50,,TIBESS_ADG1,,,,,,,,50,50,,,
